Date,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Product_ID,Demand,Price,Production_Capacity,Inventory_Level,Order_Backlog,Competitor_Price,Raw_Material_Cost,Labor_Cost,Energy_Cost,Machine_Utilization,Energy_Consumption,Maintenance_History,Failure_Rate,Supply_Chain_Risks,Quality_Control,Financial_Risks,Compliance
2023-04-07,1,102,A3,M1,P1,83,15.160490895447658,466,113,26,11.181193392786,4.93955601887171,1.275887490907209,4.516678315902895,0.8732485368522478,5323,Routine maintenance,0.033669272218588814,Supplier B bankruptcy risk,0.9778457386272803,0.9735019632587243,Compliant with ISO 14001
2023-04-08,1,102,A3,M2,P3,88,10.517452532391472,433,142,21,12.67785202126624,1.5584702109392174,3.2596405006972877,4.862229007750543,0.768707647355434,4535,No maintenance recorded,0.029399360222809333,Supplier A lead time increased,0.9010129814283295,0.9150312697295783,Compliant with ISO 9001
2023-04-09,1,102,A3,M2,P3,66,12.394475175659322,330,117,67,14.521909633064999,2.7482713495356066,3.336510205445699,1.018477387140205,0.8698322776564413,5015,Routine maintenance,0.044256929678966356,Transportation strike affecting delivery,0.9265415725584236,0.9131818519192498,Compliant with ISO 14001
2023-04-10,1,103,A1,M3,P1,114,10.293819195924813,448,214,78,18.977611285239806,4.774617549135462,3.439103355033116,3.405333014318294,0.8225969365928211,4463,No maintenance recorded,0.04571804207895091,Supplier B bankruptcy risk,0.9293542935081073,0.9079156664389048,Compliant with ISO 9001
2023-04-11,1,103,A3,M2,P3,74,11.16423934918212,516,165,26,18.836946108457774,4.9860256942112615,3.6699070947665073,2.9791822313331298,0.9290752862505147,4731,Routine maintenance,0.015178910330475585,Supplier A lead time increased,0.9030343995507254,0.9210723470095786,Compliant with ISO 14001
2023-04-12,3,102,A1,M1,P3,63,16.563608583767362,520,232,69,10.724335058957681,4.9100466047586675,1.8623336963848356,4.947144031674307,0.8410890236140174,5120,Replaced faulty component,0.04975741064340684,Supplier A lead time increased,0.9064558288289688,0.9274549201376632,Compliant with ISO 9001
2023-04-13,2,103,A3,M1,P3,121,15.750576300992222,374,182,38,7.6629762646363835,3.7279913658733017,2.2989109252030744,1.009312153328655,0.7942180790378872,4960,Replaced faulty component,0.04447603162899767,Transportation strike affecting delivery,0.9701496805582877,0.971101687625095,Compliant with ISO 9001
2023-04-14,1,102,A2,M2,P3,55,12.721509361982086,581,155,46,7.13995086611015,2.2939220832059357,4.81195367117113,2.196997000423302,0.8889152375344416,4058,No maintenance recorded,0.03443400661054705,Supplier A lead time increased,0.9306699992502182,0.9307589858294456,Compliant with ISO 9001
2023-04-15,2,101,A2,M1,P2,122,15.297602080199223,595,245,79,5.895286568844556,3.603125409818494,1.4377031411162666,3.1421670805928805,0.8451094750109791,4295,Replaced faulty component,0.03109252893602362,Supplier B bankruptcy risk,0.9443211648088163,0.9500180842484459,Compliant with ISO 9001
2023-04-16,2,103,A2,M1,P1,109,15.197981660709077,426,181,25,16.274111851165703,4.461255480522022,3.693416133475062,4.567002063970774,0.8210959383267298,4952,No maintenance recorded,0.0232294500060035,Supplier B bankruptcy risk,0.9696793699728735,0.9027668522358305,Compliant with OHSAS 18001
2023-04-17,1,101,A2,M1,P1,106,5.952040152800865,514,173,32,10.927471223527892,1.6471351405380732,1.7951148934637073,2.363488828308646,0.7390873223539947,5419,Routine maintenance,0.048363809616925144,Transportation strike affecting delivery,0.9044232531994324,0.9529346957602421,Compliant with ISO 9001
2023-04-18,3,102,A1,M2,P3,52,6.920014393578807,527,207,75,12.988567310154256,1.935152148307036,3.0116603938457507,3.468176787326915,0.7376827967859424,4341,Routine maintenance,0.02280357636718365,Transportation strike affecting delivery,0.9234778852151103,0.930347747025946,Compliant with OHSAS 18001
2023-04-19,2,101,A3,M1,P3,123,14.520396512331088,556,102,46,9.14501411805177,4.75536533310804,2.3237292779896377,4.128692381526845,0.8540200269048681,5494,No maintenance recorded,0.03202537031142546,Supplier A lead time increased,0.9620372014672914,0.9457084903761135,Compliant with OHSAS 18001
2023-04-20,1,102,A2,M1,P2,96,8.832520759182936,535,235,64,7.747366845189371,1.40936662949243,3.3691431450717415,1.9062140483568757,0.872990414715705,4978,Replaced faulty component,0.014154417897786549,Supplier B bankruptcy risk,0.9767024487211434,0.9416327729379421,Compliant with OHSAS 18001
2023-04-21,2,101,A3,M3,P3,118,18.27532121522696,341,232,38,15.341666096228703,2.75768469042833,3.1819614452467873,1.6010024083289576,0.8204777513740508,4458,Replaced faulty component,0.03660846985903787,Transportation strike affecting delivery,0.9278158585201128,0.9484784743690089,Compliant with OHSAS 18001
2023-04-22,1,102,A1,M3,P3,146,10.711291826723091,373,152,45,14.649092091911342,3.4609855989930196,1.4959084885140768,2.583705398028785,0.8290885515778709,4679,Routine maintenance,0.011427267235659087,Supplier A lead time increased,0.9072827901251702,0.9209586272998206,Compliant with OHSAS 18001
2023-04-23,3,102,A3,M3,P1,50,11.489792936174439,402,163,51,11.330913225919485,4.203756706376192,1.665294128806774,1.8389005103967317,0.7576684697050753,4548,No maintenance recorded,0.04539214155702878,Supplier A lead time increased,0.9692307360524738,0.9626042865052189,Compliant with ISO 9001
2023-04-24,1,102,A2,M3,P2,140,8.59980832436723,372,233,49,15.432661675840441,4.075910736024706,1.8682912181617244,4.640833493593213,0.7711168579237514,4440,No maintenance recorded,0.024264560634390975,Supplier A lead time increased,0.9046026449313852,0.9529102008381446,Compliant with ISO 9001
2023-04-25,2,101,A2,M3,P1,126,10.508018922039481,354,221,49,5.504071110565975,3.47134198023078,2.2721986452607656,1.9832686814681586,0.8538547048071334,5460,No maintenance recorded,0.012795703059179032,Supplier B bankruptcy risk,0.9475222387518373,0.976564797687661,Compliant with OHSAS 18001
2023-04-26,3,101,A2,M3,P1,84,12.476348847211943,487,153,47,18.85550015452072,1.3100405782614817,2.843405222615833,2.8862677861950563,0.7576017100815344,4851,Replaced faulty component,0.03476736917852035,Supplier B bankruptcy risk,0.9674270039026363,0.9722037811691738,Compliant with OHSAS 18001
2023-04-27,3,101,A3,M1,P1,77,16.90917982715414,365,238,77,16.318507704086706,4.655398028372931,4.993747003403859,2.952798690021847,0.7786540842495967,4770,Routine maintenance,0.033241344081026296,Supplier A lead time increased,0.9143325778584352,0.9573913656006897,Compliant with ISO 14001
2023-04-28,1,103,A1,M1,P2,103,6.947774858644012,481,245,39,10.874026828457819,1.811363469305462,3.228820150617385,3.756820357914304,0.7238839052440448,5129,Routine maintenance,0.012801920418100514,Supplier A lead time increased,0.9706515861453058,0.9236966784095559,Compliant with OHSAS 18001
2023-04-29,1,102,A2,M2,P1,77,12.512649992543647,430,204,21,6.057771903632623,1.2245124679640704,3.710235275062461,4.220710298103423,0.8908425736729233,4333,Replaced faulty component,0.02886772937751584,Transportation strike affecting delivery,0.9181605018042487,0.9261458060310492,Compliant with ISO 9001
2023-04-30,2,101,A3,M2,P2,115,8.235877854112639,441,226,43,19.18193560668401,4.778997261031467,4.818117466248792,1.5473755658289279,0.8627136976820138,4047,Replaced faulty component,0.027835531759111284,Supplier A lead time increased,0.937908859210771,0.9558713990606942,Compliant with OHSAS 18001
2023-05-01,1,101,A3,M1,P1,144,8.41719901672204,598,150,59,9.486480638463036,2.0441459156858435,3.319229762799485,1.058777565078754,0.7492370681636998,4239,Replaced faulty component,0.03993189683682633,Transportation strike affecting delivery,0.9691874613901977,0.9679994301872357,Compliant with ISO 14001
2023-05-02,2,101,A3,M3,P3,142,18.26249294036207,473,168,47,6.81283060510121,2.8312386117326183,3.9037893328278033,1.7968809870460425,0.7708355060108809,5463,Replaced faulty component,0.03295062927188611,Transportation strike affecting delivery,0.9647237778802932,0.9115982102892346,Compliant with ISO 14001
2023-05-03,3,102,A2,M1,P1,69,11.552187969887633,368,171,28,12.524498550580661,4.292104196155835,1.3720289212197678,1.8891031022543752,0.825323431758519,4214,No maintenance recorded,0.016277928921237618,Supplier B bankruptcy risk,0.9152807486259696,0.9411585944186533,Compliant with ISO 9001
2023-05-04,1,101,A3,M2,P3,106,5.60296098985329,393,144,77,14.969401993255557,2.8890654109524703,1.0337873120180197,4.029890323257462,0.7732173985797477,4937,No maintenance recorded,0.013024798676091432,Transportation strike affecting delivery,0.9798331316012715,0.9262865219093462,Compliant with ISO 14001
2023-05-05,3,101,A1,M3,P1,109,8.914340801738131,469,165,69,13.910482091432923,3.1444251826725957,1.894929747637938,4.910899553148685,0.9292190093665921,4488,Routine maintenance,0.028888651196226786,Supplier B bankruptcy risk,0.9598171411342925,0.9234233115679641,Compliant with OHSAS 18001
2023-05-06,2,103,A2,M1,P2,56,15.364748251354879,329,191,63,10.5353670533595,3.7055849070549485,2.732675589355372,4.5532994319470586,0.8787543247221352,4177,No maintenance recorded,0.026525091361624578,Transportation strike affecting delivery,0.9583134538857833,0.9333838464581377,Compliant with ISO 9001
2023-05-07,2,101,A1,M1,P1,120,17.260157609029008,506,169,77,18.6015204231324,3.2355594773070773,2.2047486709694533,1.0061389406975167,0.8809173673040377,4354,Routine maintenance,0.02240277188345151,Transportation strike affecting delivery,0.961219009269803,0.9728661984351012,Compliant with OHSAS 18001
2023-05-08,3,103,A2,M1,P3,77,7.135436740339056,425,162,74,9.76591823236546,2.002546296458427,2.3943254817617246,4.134022439342255,0.8116820342036184,4789,No maintenance recorded,0.030048553579267764,Supplier A lead time increased,0.9664735300124383,0.9043577518563659,Compliant with ISO 9001
2023-05-09,3,101,A2,M3,P1,52,11.032697931760604,540,208,71,10.348310222298887,3.164293504815064,1.8536194090208697,3.295225761133914,0.833392165907254,5062,Routine maintenance,0.010020936987377046,Supplier A lead time increased,0.9671955156289085,0.9205726483359605,Compliant with OHSAS 18001
2023-05-10,2,103,A3,M1,P3,83,10.190759819492973,506,106,55,13.330326988676179,3.3563100676123194,4.642755519052244,1.6447157538089243,0.8067146185628374,4357,Routine maintenance,0.04492090896821438,Transportation strike affecting delivery,0.9124005807069762,0.9321565634553954,Compliant with ISO 9001
2023-05-11,1,103,A3,M3,P3,74,5.531516116761933,558,176,32,10.035121302794316,1.7522730994319797,3.894586774524119,3.0266599536079952,0.8904391065298666,4104,Routine maintenance,0.010742365228543238,Transportation strike affecting delivery,0.9563694247829914,0.9644541340354824,Compliant with OHSAS 18001
2023-05-12,3,102,A2,M3,P1,147,17.51578857908268,320,195,51,7.585808591337595,4.732277460131099,4.946086827657306,4.29859913730545,0.833117254543511,5128,Replaced faulty component,0.02793398494851823,Transportation strike affecting delivery,0.9663241994846686,0.9074401897759625,Compliant with ISO 14001
2023-05-13,2,102,A1,M1,P1,124,6.875371481215907,451,131,45,16.590316836806352,3.600187141984434,1.0762069778676624,2.1916811153234272,0.9261236840529243,5300,Routine maintenance,0.0205208578173518,Supplier B bankruptcy risk,0.9079336610937814,0.9404388661189831,Compliant with OHSAS 18001
2023-05-14,1,103,A1,M1,P1,135,16.3533120354286,465,225,51,6.355262507580617,3.8328925253811974,3.360804947868981,3.6451165723557715,0.8386387727243064,4785,Routine maintenance,0.013262189803342532,Supplier B bankruptcy risk,0.9048560389935257,0.9357827141501058,Compliant with ISO 14001
2023-05-15,2,101,A3,M1,P2,103,9.029420158324651,366,239,34,10.835455351996181,4.181009505446937,3.3355534237438533,3.2402401427042253,0.8217053810619064,4019,Routine maintenance,0.019025520966516732,Supplier A lead time increased,0.9649960606762303,0.9714859525802945,Compliant with ISO 9001
2023-05-16,2,103,A1,M1,P1,98,16.522232357554262,558,237,62,5.1010863272269455,2.938899950434254,4.418202531074232,1.584042362717868,0.8966378731152473,4132,Replaced faulty component,0.03261022814993533,Supplier A lead time increased,0.9199581892371926,0.9211589289372607,Compliant with OHSAS 18001
2023-05-17,3,101,A2,M3,P3,94,8.939102314311095,467,237,57,11.473271860485262,3.7619223135528985,3.239320741061074,4.315527336646753,0.786251887747561,4249,Routine maintenance,0.04208728047050681,Supplier A lead time increased,0.9146728530935794,0.9700606895427746,Compliant with OHSAS 18001
2023-05-18,1,101,A3,M2,P2,59,16.19103285358346,390,247,29,12.960794564001443,1.9080478229194346,1.9981006132062893,2.002616154407251,0.9471336797607153,4801,Replaced faulty component,0.04585089466892602,Supplier B bankruptcy risk,0.9050340171734863,0.9595271847629961,Compliant with ISO 14001
2023-05-19,3,102,A2,M3,P3,75,18.04530355107908,388,211,44,7.9879649830748924,3.977158985917136,2.389305577573003,1.8910306968190582,0.8769207715895637,4300,No maintenance recorded,0.04260556052034576,Supplier A lead time increased,0.9661167272087648,0.9148240153288177,Compliant with ISO 14001
2023-05-20,1,103,A3,M1,P3,66,11.855201348843728,598,200,33,10.039807343727304,4.16448729549125,2.5051847751554472,1.4629451072853792,0.786224509176713,4685,No maintenance recorded,0.025448181358493308,Supplier B bankruptcy risk,0.9166748507674323,0.9161029594009726,Compliant with OHSAS 18001
2023-05-21,3,101,A3,M1,P2,107,9.244802967996279,576,174,79,9.521934254293384,3.5702695841842833,3.951802245236185,2.063624881128051,0.9419816403752361,4892,No maintenance recorded,0.014863935693262813,Transportation strike affecting delivery,0.9383139015761397,0.9368863742627419,Compliant with OHSAS 18001
2023-05-22,3,102,A2,M1,P3,106,19.479475779570784,532,204,55,5.941587893624871,2.745857603251978,1.8207202093356343,4.7094516148964765,0.7818640183790693,4571,No maintenance recorded,0.013779733861385127,Supplier A lead time increased,0.9746586971298431,0.9212631475567205,Compliant with ISO 14001
2023-05-23,2,101,A2,M1,P2,129,11.92857516606494,396,191,72,14.432210362260667,1.2993701135298457,1.6889455436000782,4.944503663371392,0.889243624838962,4458,Routine maintenance,0.012922504474940935,Supplier A lead time increased,0.9210999786546556,0.973372401978386,Compliant with OHSAS 18001
2023-05-24,2,101,A1,M3,P2,72,7.132581446418846,496,141,27,15.36090120845839,2.2621735412154496,4.462538339398831,1.194778521513871,0.9485114993897855,5351,No maintenance recorded,0.038683856520881826,Transportation strike affecting delivery,0.9252751705163891,0.9548822533458856,Compliant with OHSAS 18001
2023-05-25,3,102,A3,M1,P2,108,11.327920023301312,584,114,70,18.644722222006017,3.507308848877714,2.8521358430067987,4.58317697217673,0.7011495392932809,4151,Routine maintenance,0.03939327372311083,Transportation strike affecting delivery,0.9028075357417306,0.9736721729107516,Compliant with ISO 14001
2023-05-26,3,102,A1,M1,P3,75,10.148156642557463,552,230,62,5.417749755189821,4.048035670752526,2.6518410109683423,1.0842973927329926,0.902644282118687,4140,Routine maintenance,0.03301287208128336,Supplier A lead time increased,0.9540088280380516,0.9353490737813275,Compliant with ISO 14001
2023-05-27,2,101,A1,M3,P2,105,19.44975524958314,481,232,28,12.42491848115542,3.2151362437721454,3.9901394842885054,1.6693058746164948,0.7362931416394285,4582,Replaced faulty component,0.04715485634461741,Supplier A lead time increased,0.9739696432367189,0.9740477086616555,Compliant with ISO 14001
2023-05-28,1,102,A1,M2,P1,73,5.63927167669469,493,215,75,16.43492880538369,2.6711063013995617,4.403548637291156,1.1242778694840294,0.7801607611378996,5491,No maintenance recorded,0.040817552994966894,Supplier A lead time increased,0.9758797719076094,0.9793610403412762,Compliant with OHSAS 18001
2023-05-29,1,103,A3,M2,P1,114,19.5600261107125,553,117,74,8.788097398138968,3.988435734857211,1.6142965430688454,2.1913238552140557,0.7171229281514467,5158,Replaced faulty component,0.03678421405321042,Transportation strike affecting delivery,0.9602141120665348,0.9422223743840495,Compliant with OHSAS 18001
2023-05-30,1,101,A3,M3,P3,123,17.4345159771322,369,175,37,8.924968380342841,4.244709626329438,1.2399322384395957,4.174447204970242,0.8591781346684513,4460,Routine maintenance,0.017684161339284903,Transportation strike affecting delivery,0.9715220750031945,0.9349915908106043,Compliant with ISO 9001
2023-05-31,1,101,A1,M1,P2,137,10.809727110535393,489,142,41,13.442219321047272,2.324372278593898,4.997774228867428,4.578585049823012,0.7774954382754713,4706,No maintenance recorded,0.045115613054728554,Transportation strike affecting delivery,0.9472426309731592,0.9765197070751286,Compliant with OHSAS 18001
